filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
blues.00000.wav,661794,0.35008811950683594,0.08875656872987747,0.1302279233932495,0.0028266964945942163,1784.1658495387549,129774.06452515082,2002.4490601176965,85882.76131549841,3805.8396058403423,901505.425532842,0.08304482066898686,0.0007669456545940504,-4.529724174062722e-05,0.00817228201776743,7.783231922076084e-06,0.005698182154446839,123.046875,-113.57064819335938,2564.20751953125,121.57179260253906,295.913818359375,-19.168142318725586,235.57443237304688,42.36642074584961,151.10687255859375,-6.364664077758789,167.93479919433594,18.623498916625977,89.18083953857422,-13.704891204833984,67.66049194335939,15.34315013885498,68.93257904052734,-12.274109840393065,82.2042007446289,10.976572036743164,63.38631057739258,-8.326573371887207,61.7730941772461,8.803791999816895,51.24412536621094,-3.672300100326538,41.21741485595703,5.747994899749756,40.55447769165039,-5.162881851196289,49.77542114257813,0.752740204334259,52.4209098815918,-1.6902146339416504,36.524070739746094,-0.4089791774749756,41.59710311889648,-2.3035225868225098,55.06292343139648,1.2212907075881958,46.93603515625,"[-211.48465  -208.94481  -193.90889  ... -109.999146  -86.84641
  -79.03764 ]",[ 99.022964 101.24678  102.24396  ... 150.07935  138.89685  140.24707 ],[-10.634696  -9.346699   1.915434 ... -50.795135 -36.613983 -31.443941],[38.722122 44.962708 53.66914  ... 35.36178  55.22094  62.17806 ],[2.8948736 3.8570492 3.0936985 ... 4.1168613 5.739854  8.561543 ],[20.15299  21.21801  27.13928  ... 16.421114 26.718662 24.90583 ],[-19.852455 -15.464729 -14.800984 ... -13.113875 -19.91798  -22.418968],[ 2.7951527  1.7642274  9.898522  ... 12.155207  14.671035  12.924327 ],[ -7.818966  -9.43764   -6.462226 ... -13.482001  -4.579517   1.558584],[19.094765  17.50079   18.175373  ... -5.811247   4.782593   4.7032547],"[ -2.150995   -3.7085586  -9.185015  ... -12.147305   -9.283384
 -11.596718 ]","[-2.5450847   0.64133763 -2.1272187  ...  6.2527523   2.7007565
  1.2497691 ]",[-2.3836386 -1.6919365 -3.8449042 ...  4.9566727 -2.6966052 -7.690168 ],"[15.9462185  12.448544    9.030367   ... -0.10092831 -0.0255934
  2.9479609 ]",[ 4.6008897  0.7752062  2.9174323 ... -1.7976348 -5.365224  -5.147373 ],[-6.3438287 -8.134714  -6.2612357 ...  7.3543754  1.8019116  2.1175704],"[ 0.30703497 -0.10146807 -3.9532547  ...  4.967532   -0.49082613
 -0.82912993]",[ 8.944412   6.8827457  3.6500251 ... -2.8571544 -6.2547903 -0.4885053],[ 3.0748515  4.5667257  4.788998  ... -7.574687  -8.440062  -7.8806596],"[ 5.0415277   2.8966324   0.94024706 ... -7.5553374   0.29069638
  2.658819  ]",blues
blues.00001.wav,661794,0.3409135937690735,0.09498025476932526,0.09594780951738358,0.00237273913808167,1530.1766787460795,375850.07364868594,2039.0365160924305,213843.75549673405,3550.5220984084967,2977893.38813866,0.05603980870552978,0.0014475214913590641,0.0001395807194057852,0.005099332425743341,-0.0001776084245648235,0.0030631716363132,67.99958881578948,-207.50169372558602,7764.55517578125,123.99126434326172,560.2599487304689,8.955126762390137,572.8109130859375,35.877647399902344,264.506103515625,2.9073197841644287,279.93292236328125,21.51046562194824,156.4770965576172,-8.560436248779299,200.84918212890625,23.370685577392567,142.5559539794922,-10.099660873413086,166.1085205078125,11.900497436523438,104.35861206054688,-5.555638790130615,105.1736297607422,5.376327037811278,96.19721221923828,-2.231760263442993,64.91429138183594,4.220139503479004,73.15253448486328,-6.012148380279541,52.422142028808594,0.9279977679252625,55.35640335083008,-0.7311245799064636,60.31452941894531,0.2950729429721832,48.12059783935547,-0.2835180163383484,51.1061897277832,0.5312165021896362,45.78628158569336,"[-312.9025   -223.67754  -156.06529  ... -118.725746 -137.28055
 -125.370476]",[164.21045  144.91585  133.97656  ... 111.48979  109.55787  111.689255],[ 6.496667 12.937247 11.931243 ... 15.759407 20.347187 36.389015],[22.498562 43.05771  48.249382 ... 39.119087 38.450687 34.21525 ],"[ 16.248466   -0.6615118  -4.431532  ... -21.212858  -21.243027
 -10.331294 ]",[ 7.029396  33.964508  44.50891   ... 28.097885  25.644535   6.6341996],"[  9.7817135   4.040926    1.0407991 ... -11.825153   -6.7836127
 -13.376486 ]",[-0.5247684 13.222951  21.73407   ... 49.97499   46.767075  38.966805 ],"[-12.539512   -4.654312   -1.8885224 ... -20.771967  -17.785309
  -7.869772 ]",[-7.9014673 -1.289627  11.992265  ...  4.533894   5.042052   2.427321 ],"[  1.7854519   1.2485094  -1.9579391 ... -10.779794  -13.431159
  -3.7020507]","[-8.288732    3.4144375   8.513354   ...  0.10564893 -1.4516943
  3.6133099 ]","[-4.843822   -4.6451693  -1.9787166  ...  3.2342703   0.16308832
  7.7696805 ]",[ 0.2583503  2.7501478  7.5640173 ... 16.447502  14.883639   7.4918127],"[ -5.686598   -7.650701  -10.392297  ...  -0.9757751  -1.4014868
  -5.1148376]",[-1.1174806 -1.5572789  4.6041427 ...  3.7442894  1.0138546 -6.44853  ],"[  6.0262704    0.95094246  -4.3049116  ... -14.04458    -15.111983
 -16.54037   ]",[4.541334  1.5771383 4.937603  ... 8.071285  9.118446  1.9507518],[-1.8412272 -3.5716815 -0.3153497 ...  4.9758     2.8269613  3.9307206],"[-2.8207374   0.20880425  1.7589514  ... -5.8077364  -3.8288493
 -0.509609  ]",blues
blues.00002.wav,661794,0.36363717913627625,0.08527519553899765,0.17557041347026825,0.002745916368439793,1552.811864761003,156467.64336831574,1747.7023116676019,76254.19225682177,3042.2602323810906,784034.4607039173,0.07629120746326372,0.0010068290788351824,2.105575731548015e-06,0.016341973096132282,-1.946624070114921e-05,0.007457626052200793,161.4990234375,-90.72259521484376,3319.044921875,140.44630432128906,508.7650451660156,-29.093889236450195,411.7812194824219,31.68433380126953,144.09031677246094,-13.984503746032715,155.49375915527344,25.76474189758301,74.54840087890625,-13.664875030517578,106.98182678222656,11.639933586120605,106.57487487792969,-11.783642768859865,65.44794464111328,9.71876049041748,67.90885925292969,-13.133803367614744,57.78142547607422,5.791199207305907,64.48020935058594,-8.907628059387207,60.38515090942383,-1.0770004987716677,57.71113586425781,-9.229273796081543,36.58098602294922,2.451689958572388,40.5987663269043,-7.729092597961426,47.639427185058594,-1.8164069652557373,52.38214111328125,-3.4397203922271733,46.6396598815918,-2.2312583923339844,30.57302474975586,[-60.05452  -71.44897  -96.38281  ... -84.21025  -92.99708  -55.968296],[147.24527  149.00153  141.75261  ... 144.3464   134.74414  125.695854],[-53.251106 -44.86586  -32.56984  ... -27.747711 -14.250587 -10.244446],[ 9.966817 15.332077 24.36048  ... 19.393509 25.979801 24.70889 ],"[-4.3276253  -3.727618   -5.071242   ... -0.46970516 -3.4236407
 -6.706008  ]",[37.57383  36.255688 33.475765 ... 40.85554  32.185234 35.324657],"[ -2.4147024  -4.8258467  -6.3512034 ... -22.093796  -27.31702
 -28.900896 ]",[11.080793  11.421925   9.938736  ...  7.5855474 16.451908  20.339119 ],[-15.251922 -15.562403 -11.569692 ... -10.767206  -5.146359  -9.881556],[ 6.235614  10.011506  14.4006815 ... 11.241024  17.218422  21.036385 ],[-21.794655 -17.329823  -8.680308 ... -22.552795 -21.822212 -23.384407],[ 5.590601   7.1561065 10.241067  ...  8.038477   6.7601166  6.3774643],"[-11.437777  -16.06221   -16.299513  ...  -1.4532149  -6.968303
 -10.328604 ]","[  0.91903794  -2.920082   -13.372896   ...   5.8081737   -0.09816468
   5.491556  ]",[ -2.540476  -7.203151 -13.193422 ... -12.478678 -17.511147 -19.889046],[ 4.7461405  3.1809916  4.9476004 ...  5.3035355  0.5849303 -2.3413143],"[ -9.244364  -11.065447  -12.84448   ...  -4.2849464  -5.395332
  -9.88155  ]","[-4.347865   -3.9730597  -3.47595    ... -1.7851096  -0.58585894
 -1.7723403 ]","[ -4.4271383  -6.1354737  -6.447232  ...  -7.163937  -11.815443
 -10.326795 ]","[ -2.8976822  -4.3293967  -8.008918  ...  -4.054374  -13.031931
  -8.59618  ]",blues
blues.00003.wav,661794,0.4047847092151642,0.09399903565645218,0.14109300076961515,0.006346346344798803,1070.1066149971282,184355.94241695415,1596.4128721770246,166441.49476892402,2184.7457991951856,1493194.3602957155,0.03330886262567672,0.00042275898709483997,4.583644113154151e-07,0.019054487347602844,-1.4483180166280364e-05,0.002712198067456484,63.024009146341456,-199.5442047119141,5507.51708984375,150.0908966064453,456.5054016113281,5.662678241729736,257.16116333007807,26.859079360961914,158.26730346679688,1.7713992595672607,268.03439331054693,14.234030723571776,126.79412841796876,-4.832006454467773,155.91207885742188,9.286494255065918,81.27374267578125,-0.7591864466667175,92.11408996582031,8.137606620788574,71.31407928466797,-3.2006533145904537,110.23668670654295,6.0793190002441415,48.25199890136719,-2.480173826217652,56.799400329589844,-1.0793050527572632,62.28990173339844,-2.87078857421875,51.65159225463867,0.7808738350868225,44.42775344848633,-3.319596529006958,50.20667266845703,0.6369650363922119,37.319129943847656,-0.6191211938858032,37.25973892211914,-3.4074482917785645,31.94933891296387,[-187.64453 -196.83621 -213.41223 ... -333.8769  -337.25235 -344.10745],[183.05563 180.47028 178.12717 ... 144.22888 144.03061 140.51907],[-4.1095085 -2.1412542 -1.8208247 ... 23.309826  24.548172  25.645515 ],[22.43245  25.776375 27.863049 ... 13.541285 11.151434 10.155798],[ 8.586718  7.593374  8.384164 ... 25.440437 23.542542 22.36076 ],[10.318501  11.128397   7.5562673 ...  8.692949   8.543838   7.7196307],[ 1.5045617  4.966805   8.759226  ... -5.9889803 -6.271498  -5.44835  ],[16.393448  16.561039  17.826822  ... -8.54067   -8.8616085 -4.2064457],[15.119046  14.121504  14.153143  ... -2.66784   -4.427238  -1.3864572],[10.183407   8.862539   6.152263  ... -4.7304583 -4.6509933 -5.089201 ],[ 3.2138946  2.455539   3.241262  ... -8.32321   -7.299987  -8.19392  ],[ 9.056039   9.871952   8.425484  ...  0.8520661 -3.4433515 -5.3890505],"[ 3.9844408   4.6813126   3.4601316  ... -0.10041246 -5.033145
 -8.276146  ]",[ 8.357418   4.81915    2.022123  ... -2.4750977 -7.1769605 -8.476953 ],[ 6.760809   5.661573   2.4641924 ...  2.5122247 -0.9276968  2.033844 ],[ 3.2966142  1.3385864 -0.7893267 ...  1.0367529 -2.064587   1.1210561],[-2.5078046 -2.612493  -0.7999109 ... -3.7884545 -8.083808  -5.791645 ],"[-3.309103   -5.559353   -6.2028046  ... -3.5550292  -4.47159
 -0.38861918]",[-2.557638  -1.348462  -3.3496187 ... -8.998855  -8.531965  -0.6725451],[ 2.258802  -0.9102347 -3.8382761 ... -7.6644974 -6.9991417 -2.8952837],blues
blues.00004.wav,661794,0.3085260391235352,0.0878409817814827,0.09152871370315553,0.002303397748619318,1835.0042655120715,343399.9392740412,1748.1721158264984,88445.20903590052,3579.757626703886,1572977.8318808712,0.10146053871809743,0.0019541247020998685,-1.7561287677381188e-05,0.004814000334590674,-1.0112741620105226e-05,0.0030938994605094194,135.99917763157896,-160.33770751953125,5195.2919921875,126.21963500976562,853.7847290039062,-35.58781051635742,333.7929382324219,22.1480712890625,193.4561004638672,-32.478599548339844,336.2768249511719,10.852293968200684,134.83157348632812,-23.35232925415039,93.25709533691406,0.49843376874923706,124.67212677001952,-11.793437004089355,130.07334899902344,1.2072558403015137,99.67557525634766,-13.088418006896973,80.25406646728516,-2.8138673305511475,86.43062591552734,-6.933385372161865,89.5554428100586,-7.552725315093994,70.9433364868164,-9.164666175842283,75.79340362548828,-4.520575523376465,86.09923553466797,-5.454033851623535,75.26970672607422,-0.9168741106987,53.61391830444336,-4.404827117919922,62.91081237792969,-11.70323371887207,55.19515991210938,[-251.46812 -180.03836 -155.01845 ... -213.18954 -233.86633 -246.77016],[145.61597 139.31248 131.83269 ... 145.63248 152.0073  158.47427],[-30.0966   -45.902435 -52.228638 ... -18.697645 -14.344869 -13.161894],[-0.7014698  7.5143795 14.277616  ... 26.886147  20.60952   12.490204 ],[-18.74562  -37.917732 -41.21012  ... -26.49017  -21.864906 -20.751698],"[ 0.30873442  9.543101    9.678183   ...  9.409996    4.2042646
 -5.1618214 ]",[-16.537777 -20.083027 -23.55425  ... -12.516541 -12.814618 -15.260633],"[ -1.6624279  -2.9362621  -7.6486154 ... -10.019222   -7.9918327
  -4.87021  ]","[ -4.192685  -11.574973  -15.941044  ...  -2.58278     1.1740897
   4.5719438]","[-12.251839   -9.641413  -11.038267  ...  -0.5653162   2.2949052
   3.9051337]",[-20.960787 -18.232796 -18.104698 ... -14.341599 -13.770937 -14.713465],"[-11.542205  -10.999645   -5.8102493 ...  -4.8625474  -7.726768
  -7.8077216]",[ 2.4053626 14.735895  11.062845  ... -8.870817  -6.4091177 -2.8086143],"[ 6.133091   13.386641   12.542843   ... -5.1728973  -4.290077
 -0.15901875]",[ 2.1728358  0.281302  -2.4151146 ...  5.0852547  4.039468  -1.4400501],"[-12.166264  -24.610977  -26.803642  ...  -7.5538306  -7.951682
 -19.119152 ]","[ -6.3451805  -24.159817   -30.420956   ...  -2.2942636   -0.21011162
  -6.1545963 ]","[ 7.4813294   7.7919865   0.95340884 ...  6.3518457   7.1763177
 10.032822  ]",[-8.916901  -3.3749568 -2.3733494 ... -5.1892333 -5.241356   1.6981119],[-17.688744 -19.366798 -15.931189 ... -22.866608 -17.946194 -10.838818],blues
blues.00005.wav,661794,0.3024562895298004,0.08753237873315811,0.10349363833665848,0.0039805080741643906,1831.9939396068487,1030482.3696398636,1729.6532869429993,201910.50863315485,3481.5175917198376,3274439.958151877,0.09404153373936584,0.006233195614802252,1.9614176949289686e-07,0.008082612417638302,-2.650567694217898e-05,0.003242043545469641,69.83741554054055,-177.7742462158203,7307.4169921875,118.20548248291016,3195.212890625,-17.565879821777347,654.3738403320312,30.76239776611328,485.7464599609375,-21.747840881347656,433.4100036621094,11.920994758605955,266.3915405273437,-20.730995178222656,169.74172973632812,3.186577796936035,133.73684692382812,-8.586038589477539,172.22938537597656,-0.9328514933586121,100.12606811523438,-11.77243423461914,76.54654693603516,-2.405832529067993,78.70781707763672,-9.34366512298584,80.29009246826172,-9.936209678649902,47.55205154418945,-3.9039947986602783,60.07110214233398,-5.576589107513428,72.54922485351562,-1.8382627964019769,68.7020263671875,-2.7837998867034908,42.447452545166016,-3.0479090213775635,39.80878448486328,-8.109991073608397,46.31100463867188,"[-202.78423  -206.46667  -213.05019  ...   -1.787379  -29.287922
  -53.995773]",[120.78398 118.85463 107.92096 ... 100.06938 116.35628 130.48984],[ 22.103596  22.257538  25.454597 ... -38.44205  -38.0527   -36.569813],[53.4283   55.017174 63.255875 ... 39.216507 40.821747 35.737206],[-36.98741  -34.232582 -27.469433 ... -42.734894 -33.858803 -28.960796],[ 6.879924   3.233521   6.0881615 ... 27.264067  34.948082  33.395073 ],[ -7.782154 -13.116968 -13.021548 ... -28.37191  -20.81255  -17.201517],[20.368347 20.235146 21.972622 ... 17.584175 16.854084 10.492069],[ -9.935974 -13.284475 -14.564903 ... -15.629005 -14.095184 -12.150059],[ 8.048677   6.141046   6.9553776 ... 14.269222   8.501599   3.6047149],"[ -6.3844814  -8.088787  -10.280828  ... -17.046595  -12.887915
  -6.762023 ]",[-20.992525 -24.754137 -30.209244 ...  10.092728  15.044566  16.856691],"[ 12.975073    7.1480536  -1.3238306 ... -13.838367  -14.648441
 -14.88512  ]","[ -5.1965423  -9.867337  -10.097256  ...  -2.1312249  -6.039966
  -6.143406 ]","[-11.986341   -11.887274    -9.745093   ...  -4.683012    -0.55771327
   3.7063615 ]","[ -6.832784    -4.151854     0.26589704 ...  -8.116932   -11.025056
 -12.780935  ]","[ 9.808495    7.353809    7.762323   ... -1.0594082  -0.5448358
 -0.50475276]","[ -1.1206784  -4.30294    -4.5536733 ...  -2.5439181  -8.418862
 -10.020786 ]","[-13.848454  -11.862162   -7.871207  ... -13.6029625  -8.656812
  -4.8046303]","[-14.65841   -13.752275  -12.431455  ... -11.9415245  -7.2067976
  -1.0379987]",blues
blues.00006.wav,661794,0.29132798314094543,0.09398132562637328,0.14187414944171906,0.008803188800811771,1459.366471695765,437859.3980511428,1389.0091311849499,185023.23954542523,2795.610963330191,1621442.0252432257,0.07305223740815933,0.0019091706678011008,-9.672068699728698e-06,0.01692332699894905,-2.237258740933612e-05,0.005953941959887743,71.77734375,-190.0523681640625,9656.53515625,130.28907775878906,1932.7957763671875,-36.36953353881836,1307.4881591796875,33.02903366088867,480.35205078125,11.108782768249512,1083.6485595703123,-0.6055834889411926,280.77813720703125,-20.87185478210449,152.26304626464844,0.2730247676372528,102.91593933105469,-6.4861392974853525,130.94523620605472,-5.516766548156738,153.45065307617188,-7.839751720428468,87.44084167480469,-3.1285924911499023,64.22565460205078,-6.5961971282958975,79.1259765625,-9.95037841796875,63.19026565551758,-6.535177230834961,86.37913513183594,-10.0680513381958,83.24824523925781,-10.913175582885742,56.90215301513672,-6.971335887908936,38.2318000793457,-3.4365046024322514,48.235740661621094,-6.483465671539308,70.17036437988281,"[ -60.03198   -80.82185  -125.283424 ...   -9.397479  -32.64532
  -60.82356 ]",[158.8797  166.60135 181.51636 ... 129.15651 121.65555 120.964  ],[-44.280327 -56.110527 -69.94763  ... -82.77055  -78.50676  -70.61127 ],[26.355879 33.62201  40.942696 ... 60.167603 59.758133 50.819878],[39.157925  31.970778  24.964954  ...  5.9988766  3.0251017 13.383511 ],[-21.49461  -17.29302  -12.359892 ...  17.0606    17.217236  12.018474],[ -1.168609  -5.531966 -11.780289 ... -32.265873 -36.344078 -33.321884],[-4.0832176 -8.149309  -5.6144753 ...  3.8268096  7.775956   4.2003565],"[ -7.5713806  -3.8691344  -2.8147674 ... -12.736626   -5.2895927
  -1.0178298]","[-10.810804  -14.337349  -16.120975  ...   3.5674403   2.12398
  -4.286171 ]","[ -9.508998  -11.978086  -14.788305  ...  -8.397455   -6.698699
  -7.4033756]","[ -6.4096203  -6.096342  -11.035114  ...   5.4294868   2.047654
  -8.34127  ]","[ -4.517739   -7.3765883 -11.077156  ...  -6.0390797  -9.208885
 -12.708118 ]","[  3.8385963  -1.6933669 -10.247185  ...  -5.4111133 -10.369741
 -20.072746 ]",[-1.217894  -6.2418785 -9.653482  ... -6.134097  -5.124338  -1.7668356],"[ -6.429048  -12.894583  -18.59295   ... -15.761124  -15.031094
 -11.8124075]",[-11.78318  -12.713093 -14.458374 ... -18.508966 -19.551342 -12.689968],[-5.130292  -2.3962557 -4.595726  ... -5.257854  -6.6773715 -6.421136 ],[-1.3990965 -2.9047697 -3.9918337 ...  7.856305   7.5241632 11.4610405],[-1.9503803 -4.544748  -7.741208  ...  4.8265924  5.792385   9.632981 ],blues
blues.00007.wav,661794,0.3079547882080078,0.09290287643671036,0.13182218372821808,0.005531143397092818,1451.6670658428204,449568.16245441,1577.2709414206283,168211.93880422294,2954.8367599876733,1629129.9716715869,0.061442246108855375,0.0018488162723341106,1.941668597282841e-05,0.013223032467067242,-4.812071347259917e-05,0.004838658496737479,92.28515625,-179.34713745117188,6573.921875,136.46900939941406,1479.2493896484375,-26.673137664794922,591.6319580078125,39.9842414855957,352.54644775390625,5.3044166564941415,650.2316284179688,10.928611755371094,136.30415344238278,-20.56482696533203,163.7718048095703,8.511157035827638,151.29498291015625,-11.35724925994873,171.9431610107422,-3.4683458805084237,178.18507385253906,-8.419937133789062,147.50784301757812,-6.949715614318848,83.71830749511719,-3.53913950920105,93.32140350341795,-8.041617393493652,57.49008560180664,-8.960675239562988,82.21691131591797,-8.426082611083983,70.43843841552734,-10.56893539428711,52.09089279174805,-10.784515380859377,60.46133041381836,-4.6906776428222665,65.54751586914061,-8.630722045898438,56.40143585205078,"[-147.4402   -159.39024  -165.21938  ... -105.11269  -126.855644
 -110.0813  ]",[135.09059  127.495346 116.182465 ... 162.06195  160.40173  154.61462 ],[-35.30674  -38.87155  -45.640694 ... -72.996826 -67.26059  -53.313972],[10.386348 10.136908  8.546406 ... 37.11283  36.638596 28.16103 ],"[-18.757065  -16.450739  -17.826483  ...   9.4939575  14.16865
  22.592125 ]",[12.739689 16.272974 21.81266  ... 11.463249 14.538889 20.190231],[-34.608677 -32.814568 -32.653854 ... -38.559277 -33.49241  -21.069489],[30.90865   30.297535  32.517845  ... -7.4018507 -8.626607   4.565656 ],[-25.726974 -28.456459 -25.940239 ... -16.256325 -16.782867 -13.214252],"[  5.470548    5.609312    6.2495356 ... -14.661257  -15.504999
  -3.8055105]","[ 14.342617   13.10853    11.837425  ...  -3.2614129  -5.8682914
 -14.929222 ]","[ -7.515971   -14.058529   -22.49526    ... -12.059744   -11.18532
  -0.77320206]","[-1.7717876   0.91529346  1.3673024  ... -3.8359838   1.5443172
  4.3402605 ]","[-17.974033  -20.608856  -22.518505  ...  -7.4129963  -7.884021
   4.758267 ]",[-12.327375 -13.954838 -14.891403 ... -12.506948 -13.666269 -12.555459],"[-11.47649   -10.3260765  -9.335225  ... -18.727385  -19.529655
 -15.087517 ]","[ -1.6489697    0.21938187   1.4488438  ... -18.2801     -20.866451
 -25.937645  ]","[-15.630896  -16.195297  -14.7663    ...  -6.9714947  -8.270657
  -5.015138 ]","[-4.8016987  -7.7332993  -8.142958   ... -0.96500456  0.8325794
  2.7897706 ]",[ 5.44265    4.734342   1.6026803 ... -6.9431534 -4.213911   3.3856874],blues
blues.00008.wav,661794,0.4088792204856873,0.0865124762058258,0.14241649210453033,0.0015071560628712175,1719.3689480431458,163282.8454389629,2031.7403810025385,105542.71819310637,3782.3162884280737,1262916.988721475,0.06402488761600927,0.0007314817438538322,2.26482848120213e-06,0.012702081352472305,-1.9727885955944657e-05,0.003465381916612387,83.35433467741936,-121.36394500732422,2622.19482421875,122.50666809082031,414.5058898925781,-14.73819637298584,341.2171325683594,46.131065368652344,193.62127685546875,-8.181879043579103,177.16403198242188,20.18296241760254,107.01757049560548,-19.173377990722656,57.66452026367188,23.03913879394531,77.06928253173828,-11.838223457336426,42.604530334472656,21.15999794006348,58.66766357421875,-6.718366146087647,48.94551086425781,6.9925408363342285,56.430885314941406,-12.730595588684082,61.984580993652344,5.061324119567871,50.532127380371094,-5.1832146644592285,32.96713256835937,-1.4525594711303709,50.56375122070313,-7.041823863983152,28.894933700561523,2.6952478885650635,36.88956832885742,3.4123053550720215,33.698596954345696,-2.715692043304444,36.41843032836914,"[ -60.147423   -16.534138    -6.4283032 ... -144.14691   -129.47154
 -118.83265  ]",[146.14835  122.96729  103.670395 ... 137.37738  131.38255  118.80868 ],[-33.295074 -25.589476 -17.934738 ... -18.454803 -15.880306  -5.42568 ],[28.616787 31.83517  34.094654 ... 39.31271  33.488594 34.658188],[-20.45932  -20.870724 -15.430583 ... -18.671959 -34.627342 -27.11494 ],[19.444057 26.704239 32.746838 ... 23.19148  30.469566 30.057137],[-25.568546 -24.81194  -23.628937 ... -21.230293 -25.751715 -19.153101],[17.686703  26.529644  32.001087  ... 23.410135  15.235142   3.1885357],[-11.174364 -14.495563 -14.378796 ... -22.502045 -26.831104 -19.669788],[21.42518   26.144762  28.838593  ...  6.292506   3.177547   0.7538967],"[ -4.6666536  -6.3240204 -10.152672  ...   0.8193844  -7.193617
  -0.452919 ]",[  6.992966  12.804052  15.432601 ...  -8.406025  -8.936493 -13.818704],"[-26.651817  -20.840496  -16.98806   ...   2.5355852   2.7594981
   2.7635481]",[ 6.0733004 11.26274   16.094732  ...  2.2856545 -4.1961746 -1.6472132],"[ -6.475921   -8.768017   -6.3466597 ... -17.428875  -23.015783
 -13.998441 ]","[ -4.3783574   3.0760915   9.397619  ... -11.202072   -9.193742
  -9.697006 ]",[ -9.61305  -10.594168  -9.895116 ... -13.199301 -12.395058 -11.153561],[0.12094041 3.8952303  7.323431   ... 5.9520555  5.3115396  3.0155435 ],[ 2.22952   -2.0481548 -1.9458058 ... 12.24814   12.1749935  9.229819 ],"[ -2.7731748   2.495092    1.2254428 ... -15.578897  -21.049706
 -23.298325 ]",blues
blues.00009.wav,661794,0.27395039796829224,0.09231596440076828,0.08131366223096848,0.004346864763647318,1817.150863125721,298236.1412223163,1973.7733063015253,114070.11259083846,3943.490565182715,1367638.2345263457,0.07917482356921887,0.0013776590528174816,-1.662218551246042e-06,0.0072214072570204735,-2.329394737898837e-05,0.001676929066888988,80.74951171875,-213.239990234375,6133.7216796875,115.16560363769531,798.2787475585938,-11.69343090057373,668.961669921875,39.0142707824707,350.7083740234375,-20.341278076171875,531.9755249023439,13.07760524749756,278.81814575195307,-9.173518180847168,126.72614288330078,9.011446952819824,68.01216888427734,-14.10063362121582,110.07489013671876,4.265942096710205,92.64541625976562,-6.046167850494385,84.93377685546875,3.782206535339357,104.44965362548828,0.22179949283599854,76.33885955810547,-5.109399318695068,85.3902587890625,-0.41023045778274536,103.9884262084961,-1.1799200773239136,59.31460189819336,-1.916804313659668,58.41843795776367,-2.292660713195801,83.20523071289062,2.8819670677185063,77.08222198486328,-4.2352027893066415,91.46881103515624,[-182.44252 -122.39112  -89.92204 ... -272.39114 -284.2694  -286.4813 ],[129.514   139.46176 145.78737 ... 135.306   130.25032 134.92146],[-20.868912 -46.193382 -59.834564 ...  10.375044  14.962534  19.05497 ],[42.345768 63.891937 69.40956  ... 15.073285 15.799895 19.4155  ],"[-24.297867  -36.121048  -39.971535  ... -13.05366   -10.547941
  -6.8991413]","[-32.47969   -23.516003  -16.03287   ...   9.445261    5.7243485
   4.31868  ]",[ 13.072369   3.307114  -6.135024 ...  -6.291621 -11.518224 -13.707811],[ 3.4128537 -0.5401948 -6.639388  ...  1.162523   4.0751925 -1.4527119],[-14.928871 -16.960766 -16.447998 ... -19.098373 -15.8673   -19.492638],"[  1.1981632   2.3509803   4.7648087 ...  -6.866069   -8.180233
 -11.724259 ]",[  4.320758  -6.857443  -9.200739 ... -16.579302 -17.44542  -14.233566],"[-5.622489   -6.565668   -7.791151   ...  2.3848941   0.719707
  0.53168094]",[-5.263875  -8.885132  -9.36865   ...  2.5002708 -1.1648536 -3.5371864],"[ -3.348783   -14.957348   -15.268863   ...  -0.36781335   1.1307163
   3.0621934 ]","[ -7.3874316 -16.812687  -16.820396  ...   9.592464    7.7770276
   5.3014994]","[-0.46787924 -3.2801018  -4.736516   ... 10.517548    8.344263
  5.804331  ]","[ 6.60635     8.705791    7.9891615  ... -0.05085957  3.1457162
  3.4312093 ]",[16.152103  18.51268   14.559851  ... -4.8760386 -3.9740489 -0.8918097],"[ 6.0036907   4.6340656   0.14714152 ... -7.0892377  -6.7223983
 -8.497809  ]",[ 1.6873609  2.1016803 -2.8351407 ... -8.463263  -6.670086  -7.2325106],blues
